block_threshold,blocked,reviewed,caught_fraud,missed_fraud,blocked_good,fraud_loss_inr,chargeback_fee_inr,false_block_loss_inr,review_cost_inr,total_cost_inr,do_nothing_cost_inr,net_saving_inr
0.1989,576,0,275,0,301,0.0,0.0,443391.5012800001,0.0,443391.5012800001,592339.5016000001,148948.00032
0.2038,576,0,275,0,301,0.0,0.0,443391.5012800001,0.0,443391.5012800001,592339.5016000001,148948.00032
0.2088,574,0,275,0,299,0.0,0.0,441291.9492800001,0.0,441291.9492800001,592339.5016000001,151047.55231999996
0.2138,572,0,275,0,297,0.0,0.0,436566.5012800001,0.0,436566.5012800001,592339.5016000001,155773.00032
0.2187,568,0,275,0,293,0.0,0.0,428910.46744000004,0.0,428910.46744000004,592339.5016000001,163429.03416000004
0.2237,564,0,275,0,289,0.0,0.0,423087.22456000006,0.0,423087.22456000006,592339.5016000001,169252.27704000002
0.2287,560,0,275,0,285,0.0,0.0,418888.12056000007,0.0,418888.12056000007,592339.5016000001,173451.38104
0.2336,557,0,275,0,282,0.0,0.0,415744.61656000005,0.0,415744.61656000005,592339.5016000001,176594.88504000002
0.2386,555,0,275,0,280,0.0,0.0,411980.85656000004,0.0,411980.85656000004,592339.5016000001,180358.64504000003
0.2436,554,0,275,0,279,0.0,0.0,410557.61656000005,0.0,410557.61656000005,592339.5016000001,181781.88504000002
0.2486,553,0,275,0,278,0.0,0.0,409220.28056000004,0.0,409220.28056000004,592339.5016000001,183119.22104000003
0.2535,550,0,275,0,275,0.0,0.0,399240.12856000004,0.0,399240.12856000004,592339.5016000001,193099.37304000003
0.2585,546,0,275,0,271,0.0,0.0,388150.5045600001,0.0,388150.5045600001,592339.5016000001,204188.99704
0.2635,546,0,275,0,271,0.0,0.0,388150.5045600001,0.0,388150.5045600001,592339.5016000001,204188.99704
0.2684,544,0,275,0,269,0.0,0.0,385809.25656000007,0.0,385809.25656000007,592339.5016000001,206530.24504
0.2734,544,0,275,0,269,0.0,0.0,385809.25656000007,0.0,385809.25656000007,592339.5016000001,206530.24504
0.2784,543,0,275,0,268,0.0,0.0,385627.25656000007,0.0,385627.25656000007,592339.5016000001,206712.24504
0.2833,543,0,275,0,268,0.0,0.0,385627.25656000007,0.0,385627.25656000007,592339.5016000001,206712.24504
0.2883,542,0,275,0,267,0.0,0.0,385605.50392000005,0.0,385605.50392000005,592339.5016000001,206733.99768000003
0.2933,539,0,275,0,264,0.0,0.0,381229.4959200001,0.0,381229.4959200001,592339.5016000001,211110.00568
0.2983,536,0,275,0,261,0.0,0.0,378259.25592,0.0,378259.25592,592339.5016000001,214080.24568000005
0.3032,534,0,275,0,259,0.0,0.0,376054.87192000006,0.0,376054.87192000006,592339.5016000001,216284.62968
0.3082,531,0,275,0,256,0.0,0.0,373744.19992000004,0.0,373744.19992000004,592339.5016000001,218595.30168000003
0.3132,528,0,275,0,253,0.0,0.0,372394.84464,0.0,372394.84464,592339.5016000001,219944.65696000005
0.3181,528,0,275,0,253,0.0,0.0,372394.84464,0.0,372394.84464,592339.5016000001,219944.65696000005
0.3231,510,0,275,0,235,0.0,0.0,341314.40616,0.0,341314.40616,592339.5016000001,251025.09544000006
0.3281,509,0,275,0,234,0.0,0.0,341282.22128,0.0,341282.22128,592339.5016000001,251057.28032000008
0.333,505,0,274,1,231,1406.24,1500.0,339577.2452800001,0.0,342483.4852800001,592339.5016000001,249856.01632
0.338,504,0,274,1,230,1406.24,1500.0,338481.60528,0.0,341387.84528,592339.5016000001,250951.65632000007
0.343,504,0,274,1,230,1406.24,1500.0,338481.60528,0.0,341387.84528,592339.5016000001,250951.65632000007
0.3479,502,0,274,1,228,1406.24,1500.0,332164.02128000004,0.0,335070.26128000004,592339.5016000001,257269.24032000004
0.3529,502,0,274,1,228,1406.24,1500.0,332164.02128000004,0.0,335070.26128000004,592339.5016000001,257269.24032000004
0.3579,502,0,274,1,228,1406.24,1500.0,332164.02128000004,0.0,335070.26128000004,592339.5016000001,257269.24032000004
0.3629,500,2,274,1,226,1406.24,1500.0,330951.90128000005,90.0,333948.14128000004,592339.5016000001,258391.36032000004
0.3678,497,5,274,1,223,1406.24,1500.0,319437.85328000004,225.0,322569.09328000003,592339.5016000001,269770.40832000005
0.3728,496,6,274,1,222,1406.24,1500.0,318436.85328000004,270.0,321613.09328000003,592339.5016000001,270726.40832000005
0.3778,492,10,274,1,218,1406.24,1500.0,314949.73328000004,450.0,318305.97328000003,592339.5016000001,274033.52832000004
0.3827,492,10,274,1,218,1406.24,1500.0,314949.73328000004,450.0,318305.97328000003,592339.5016000001,274033.52832000004
0.3877,491,11,274,1,217,1406.24,1500.0,313454.42128000007,495.0,316855.66128000006,592339.5016000001,275483.84032
0.3927,489,13,274,1,215,1406.24,1500.0,312726.31208000006,585.0,316217.55208000005,592339.5016000001,276121.94952
0.3976,489,13,274,1,215,1406.24,1500.0,312726.31208000006,585.0,316217.55208000005,592339.5016000001,276121.94952
0.4026,487,15,274,1,213,1406.24,1500.0,303030.80808000005,675.0,306612.04808000004,592339.5016000001,285727.45352000004
0.4076,486,16,274,1,212,1406.24,1500.0,302405.45608000003,720.0,306031.69608,592339.5016000001,286307.80552000005
0.4126,485,17,274,1,211,1406.24,1500.0,299665.99208,765.0,303337.23208,592339.5016000001,289002.2695200001
0.4175,483,19,274,1,209,1406.24,1500.0,292888.31208,855.0,296649.55208,592339.5016000001,295689.9495200001
0.4225,483,19,274,1,209,1406.24,1500.0,292888.31208,855.0,296649.55208,592339.5016000001,295689.9495200001
0.4275,481,21,274,1,207,1406.24,1500.0,290024.50568,945.0,293875.74568,592339.5016000001,298463.7559200001
0.4324,481,21,274,1,207,1406.24,1500.0,290024.50568,945.0,293875.74568,592339.5016000001,298463.7559200001
0.4374,480,22,274,1,206,1406.24,1500.0,288288.95368000004,990.0,292185.19368,592339.5016000001,300154.30792000005
0.4424,480,22,274,1,206,1406.24,1500.0,288288.95368000004,990.0,292185.19368,592339.5016000001,300154.30792000005
0.4473,480,22,274,1,206,1406.24,1500.0,288288.95368000004,990.0,292185.19368,592339.5016000001,300154.30792000005
0.4523,479,23,274,1,205,1406.24,1500.0,286629.84168,1035.0,290571.08168,592339.5016000001,301768.4199200001
0.4573,479,23,274,1,205,1406.24,1500.0,286629.84168,1035.0,290571.08168,592339.5016000001,301768.4199200001
0.4623,478,24,274,1,204,1406.24,1500.0,286620.65432000003,1080.0,290606.89432,592339.5016000001,301732.60728000005
0.4672,478,24,274,1,204,1406.24,1500.0,286620.65432000003,1080.0,290606.89432,592339.5016000001,301732.60728000005
0.4722,478,24,274,1,204,1406.24,1500.0,286620.65432000003,1080.0,290606.89432,592339.5016000001,301732.60728000005
0.4772,478,24,274,1,204,1406.24,1500.0,286620.65432000003,1080.0,290606.89432,592339.5016000001,301732.60728000005
0.4821,478,24,274,1,204,1406.24,1500.0,286620.65432000003,1080.0,290606.89432,592339.5016000001,301732.60728000005
0.4871,477,25,274,1,203,1406.24,1500.0,286005.49432000006,1125.0,290036.73432000005,592339.5016000001,302302.76728000003
0.4921,476,26,273,2,203,1409.6984,3000.0,286005.49432000006,1170.0,291585.19272000005,592339.5016000001,300754.30888
0.497,476,26,273,2,203,1409.6984,3000.0,286005.49432000006,1170.0,291585.19272000005,592339.5016000001,300754.30888
0.502,476,26,273,2,203,1409.6984,3000.0,286005.49432000006,1170.0,291585.19272000005,592339.5016000001,300754.30888
0.507,476,26,273,2,203,1409.6984,3000.0,286005.49432000006,1170.0,291585.19272000005,592339.5016000001,300754.30888
0.512,475,27,273,2,202,1409.6984,3000.0,284708.92632,1215.0,290333.62472,592339.5016000001,302005.87688000005
0.5169,473,29,273,2,200,1409.6984,3000.0,283496.85728000005,1305.0,289211.55568000005,592339.5016000001,303127.94592
0.5219,473,29,273,2,200,1409.6984,3000.0,283496.85728000005,1305.0,289211.55568000005,592339.5016000001,303127.94592
0.5269,473,29,273,2,200,1409.6984,3000.0,283496.85728000005,1305.0,289211.55568000005,592339.5016000001,303127.94592
0.5318,473,29,273,2,200,1409.6984,3000.0,283496.85728000005,1305.0,289211.55568000005,592339.5016000001,303127.94592
0.5368,472,30,273,2,199,1409.6984,3000.0,283139.40928,1350.0,288899.10768,592339.5016000001,303440.39392000006
0.5418,471,31,273,2,198,1409.6984,3000.0,281946.94528000004,1395.0,287751.64368000004,592339.5016000001,304587.85792000004
0.5467,470,32,273,2,197,1409.6984,3000.0,280821.45728000003,1440.0,286671.15568,592339.5016000001,305668.34592000005
0.5517,468,34,273,2,195,1409.6984,3000.0,275774.23328000004,1530.0,281713.93168000004,592339.5016000001,310625.56992000004
0.5567,467,35,273,2,194,1409.6984,3000.0,267211.49728,1575.0,273196.19568,592339.5016000001,319143.3059200001
0.5617,467,35,273,2,194,1409.6984,3000.0,267211.49728,1575.0,273196.19568,592339.5016000001,319143.3059200001
0.5666,466,36,273,2,193,1409.6984,3000.0,266380.84928,1620.0,272410.54768,592339.5016000001,319928.95392000006
0.5716,465,37,273,2,192,1409.6984,3000.0,265135.96928,1665.0,271210.66768,592339.5016000001,321128.83392000006
0.5766,465,37,273,2,192,1409.6984,3000.0,265135.96928,1665.0,271210.66768,592339.5016000001,321128.83392000006
0.5815,465,37,273,2,192,1409.6984,3000.0,265135.96928,1665.0,271210.66768,592339.5016000001,321128.83392000006
0.5865,465,37,273,2,192,1409.6984,3000.0,265135.96928,1665.0,271210.66768,592339.5016000001,321128.83392000006
0.5915,465,37,273,2,192,1409.6984,3000.0,265135.96928,1665.0,271210.66768,592339.5016000001,321128.83392000006
0.5964,465,37,273,2,192,1409.6984,3000.0,265135.96928,1665.0,271210.66768,592339.5016000001,321128.83392000006
0.6014,465,37,273,2,192,1409.6984,3000.0,265135.96928,1665.0,271210.66768,592339.5016000001,321128.83392000006
0.6064,465,37,273,2,192,1409.6984,3000.0,265135.96928,1665.0,271210.66768,592339.5016000001,321128.83392000006
0.6114,463,39,273,2,190,1409.6984,3000.0,256881.17728000003,1755.0,263045.87568000006,592339.5016000001,329293.62592
0.6163,436,66,273,2,163,1409.6984,3000.0,224476.44128000003,2970.0,231856.13968000002,592339.5016000001,360483.36192000005
0.6213,435,67,273,2,162,1409.6984,3000.0,224411.64928000004,3015.0,231836.34768000004,592339.5016000001,360503.15392000007
0.6263,435,67,273,2,162,1409.6984,3000.0,224411.64928000004,3015.0,231836.34768000004,592339.5016000001,360503.15392000007
0.6312,432,70,273,2,159,1409.6984,3000.0,220561.25728000005,3150.0,228120.95568000004,592339.5016000001,364218.54592000006
0.6362,427,75,273,2,154,1409.6984,3000.0,216466.98528000005,3375.0,224251.68368000005,592339.5016000001,368087.81792000006
0.6412,427,75,273,2,154,1409.6984,3000.0,216466.98528000005,3375.0,224251.68368000005,592339.5016000001,368087.81792000006
0.6461,424,78,273,2,151,1409.6984,3000.0,213272.52128000004,3510.0,221192.21968000004,592339.5016000001,371147.28192000004
0.6511,422,80,273,2,149,1409.6984,3000.0,212869.46408,3600.0,220879.16248,592339.5016000001,371460.3391200001
0.6561,421,81,273,2,148,1409.6984,3000.0,212396.99208000003,3645.0,220451.69048000002,592339.5016000001,371887.8111200001
0.6611,421,81,273,2,148,1409.6984,3000.0,212396.99208000003,3645.0,220451.69048000002,592339.5016000001,371887.8111200001
0.666,410,92,273,2,137,1409.6984,3000.0,193444.24008000002,4140.0,201993.93848,592339.5016000001,390345.56312000006
0.671,405,97,273,2,132,1409.6984,3000.0,191463.35208000004,4365.0,200238.05048000003,592339.5016000001,392101.45112000004
0.676,405,97,273,2,132,1409.6984,3000.0,191463.35208000004,4365.0,200238.05048000003,592339.5016000001,392101.45112000004
0.6809,399,103,273,2,126,1409.6984,3000.0,182872.22407999999,4635.0,191916.92247999998,592339.5016000001,400422.5791200001
0.6859,396,106,273,2,123,1409.6984,3000.0,179731.58112,4770.0,188911.27951999998,592339.5016000001,403428.2220800001
0.6909,390,112,273,2,117,1409.6984,3000.0,171748.40592000002,5040.0,181198.10432,592339.5016000001,411141.39728000003
0.6958,386,116,273,2,113,1409.6984,3000.0,167933.68592000002,5220.0,177563.38432,592339.5016000001,414776.11728000006
0.7008,384,118,273,2,111,1409.6984,3000.0,160603.45392000003,5310.0,170323.15232000002,592339.5016000001,422016.3492800001
0.7058,380,122,273,2,107,1409.6984,3000.0,151336.74192000003,5490.0,161236.44032000002,592339.5016000001,431103.06128
0.7107,380,122,273,2,107,1409.6984,3000.0,151336.74192000003,5490.0,161236.44032000002,592339.5016000001,431103.06128
0.7157,380,122,273,2,107,1409.6984,3000.0,151336.74192000003,5490.0,161236.44032000002,592339.5016000001,431103.06128
0.7207,379,123,273,2,106,1409.6984,3000.0,150517.74192000003,5535.0,160462.44032000002,592339.5016000001,431877.06128
0.7257,377,125,272,3,105,3025.3784,4500.0,150157.38192000004,5625.0,163307.76032000003,592339.5016000001,429031.7412800001
0.7306,369,133,272,3,97,3025.3784,4500.0,140584.90992,5985.0,154095.28832,592339.5016000001,438244.2132800001
0.7356,369,133,272,3,97,3025.3784,4500.0,140584.90992,5985.0,154095.28832,592339.5016000001,438244.2132800001
0.7406,366,136,272,3,94,3025.3784,4500.0,139506.74192000003,6120.0,153152.12032000002,592339.5016000001,439187.3812800001
0.7455,365,137,272,3,93,3025.3784,4500.0,122180.34192000002,6165.0,135870.72032000002,592339.5016000001,456468.78128000005
0.7505,364,138,271,4,93,5395.218400000001,6000.0,122180.34192000002,6210.0,139785.56032000002,592339.5016000001,452553.94128
0.7555,364,138,271,4,93,5395.218400000001,6000.0,122180.34192000002,6210.0,139785.56032000002,592339.5016000001,452553.94128
0.7604,362,140,271,4,91,5395.218400000001,6000.0,122168.21344000002,6300.0,139863.43184000003,592339.5016000001,452476.06976000004
0.7654,360,142,271,4,89,5395.218400000001,6000.0,121115.52544,6390.0,138900.74384,592339.5016000001,453438.75776000007
0.7704,358,144,271,4,87,5395.218400000001,6000.0,113792.57344000001,6480.0,131667.79184000002,592339.5016000001,460671.70976000006
0.7754,355,147,271,4,84,5395.218400000001,6000.0,112076.4372,6615.0,130086.6556,592339.5016000001,462252.8460000001
0.7803,353,149,271,4,82,5395.218400000001,6000.0,110562.19720000002,6705.0,128662.41560000002,592339.5016000001,463677.08600000007
0.7853,349,153,271,4,78,5395.218400000001,6000.0,108997.1064,6885.0,127277.3248,592339.5016000001,465062.1768000001
0.7903,349,153,271,4,78,5395.218400000001,6000.0,108997.1064,6885.0,127277.3248,592339.5016000001,465062.1768000001
0.7952,349,153,271,4,78,5395.218400000001,6000.0,108997.1064,6885.0,127277.3248,592339.5016000001,465062.1768000001
0.8002,349,153,271,4,78,5395.218400000001,6000.0,108997.1064,6885.0,127277.3248,592339.5016000001,465062.1768000001
0.8052,349,153,271,4,78,5395.218400000001,6000.0,108997.1064,6885.0,127277.3248,592339.5016000001,465062.1768000001
0.8101,346,156,271,4,75,5395.218400000001,6000.0,103366.0264,7020.0,121781.2448,592339.5016000001,470558.2568000001
0.8151,340,162,270,5,70,5834.338400000001,7500.0,95909.12240000001,7290.0,116533.4608,592339.5016000001,475806.0408000001
0.8201,336,166,270,5,66,5834.338400000001,7500.0,75761.04536,7470.0,96565.38376,592339.5016000001,495774.1178400001
0.8251,333,169,270,5,63,5834.338400000001,7500.0,66010.21336000001,7605.0,86949.55176,592339.5016000001,505389.9498400001
0.83,333,169,270,5,63,5834.338400000001,7500.0,66010.21336000001,7605.0,86949.55176,592339.5016000001,505389.9498400001
0.835,333,169,270,5,63,5834.338400000001,7500.0,66010.21336000001,7605.0,86949.55176,592339.5016000001,505389.9498400001
0.84,330,172,269,6,61,5838.536000000001,9000.0,64640.11736000002,7740.0,87218.65336000003,592339.5016000001,505120.8482400001
0.8449,328,174,269,6,59,5838.536000000001,9000.0,61711.37336,7830.0,84379.90935999999,592339.5016000001,507959.5922400001
0.8499,323,179,269,6,54,5838.536000000001,9000.0,58028.42136000001,8055.0,80921.95736,592339.5016000001,511417.5442400001
0.8549,320,182,269,6,51,5838.536000000001,9000.0,55055.99736,8190.0,78084.53336,592339.5016000001,514254.9682400001
0.8598,319,183,269,6,50,5838.536000000001,9000.0,53061.27736,8235.0,76134.81336,592339.5016000001,516204.68824000005
0.8648,319,183,269,6,50,5838.536000000001,9000.0,53061.27736,8235.0,76134.81336,592339.5016000001,516204.68824000005
0.8698,319,183,269,6,50,5838.536000000001,9000.0,53061.27736,8235.0,76134.81336,592339.5016000001,516204.68824000005
0.8748,318,184,269,6,49,5838.536000000001,9000.0,52240.82136,8280.0,75359.35736,592339.5016000001,516980.14424000005
0.8797,314,188,268,7,46,10704.056,10500.0,46120.52536,8460.0,75784.58136,592339.5016000001,516554.92024000006
0.8847,311,191,267,8,44,10709.3272,12000.0,45359.03736,8595.0,76663.36456,592339.5016000001,515676.13704000006
0.8897,311,191,267,8,44,10709.3272,12000.0,45359.03736,8595.0,76663.36456,592339.5016000001,515676.13704000006
0.8946,310,192,267,8,43,10709.3272,12000.0,44898.21336,8640.0,76247.54056,592339.5016000001,516091.9610400001
0.8996,308,194,266,9,42,11687.0072,13500.0,44642.68536000001,8730.0,78559.69256000001,592339.5016000001,513779.8090400001
0.9046,308,194,266,9,42,11687.0072,13500.0,44642.68536000001,8730.0,78559.69256000001,592339.5016000001,513779.8090400001
0.9095,305,197,265,10,40,11688.8728,15000.0,43771.26936,8865.0,79325.14215999999,592339.5016000001,513014.3594400001
0.9145,303,199,265,10,38,11688.8728,15000.0,43383.97336000001,8955.0,79027.84616000002,592339.5016000001,513311.65544000006
0.9195,302,200,265,10,37,11688.8728,15000.0,42703.29336000001,9000.0,78392.16616000001,592339.5016000001,513947.33544000005
0.9245,302,200,265,10,37,11688.8728,15000.0,42703.29336000001,9000.0,78392.16616000001,592339.5016000001,513947.33544000005
0.9294,296,206,265,10,31,11688.8728,15000.0,37131.90936,9270.0,73090.78216,592339.5016000001,519248.7194400001
0.9344,292,210,265,10,27,11688.8728,15000.0,29802.405360000004,9450.0,65941.27816,592339.5016000001,526398.2234400001
0.9394,291,211,265,10,26,11688.8728,15000.0,29144.293360000007,9495.0,65328.16616000001,592339.5016000001,527011.33544
0.9443,287,215,264,11,23,13783.2728,16500.0,25642.234800000002,9675.0,65600.5076,592339.5016000001,526738.9940000001
0.9493,284,218,263,12,21,13785.420000000002,18000.0,20082.4988,9810.0,61677.9188,592339.5016000001,530661.5828000001
0.9543,284,218,263,12,21,13785.420000000002,18000.0,20082.4988,9810.0,61677.9188,592339.5016000001,530661.5828000001
0.9592,284,218,263,12,21,13785.420000000002,18000.0,20082.4988,9810.0,61677.9188,592339.5016000001,530661.5828000001
0.9642,282,220,261,14,21,15262.94,21000.0,20082.4988,9900.0,66245.4388,592339.5016000001,526094.0628000001
0.9692,279,223,260,15,19,15268.352,22500.0,19304.9948,10035.0,67108.3468,592339.5016000001,525231.1548000001
0.9742,275,227,259,16,16,17045.951999999997,24000.0,13645.5228,10215.0,64906.474799999996,592339.5016000001,527433.0268000001
0.9791,272,230,258,17,14,18556.032000000003,25500.0,11715.594800000003,10350.0,66121.62680000001,592339.5016000001,526217.8748000001
0.9841,271,231,257,18,14,20710.272000000004,27000.0,11715.594800000003,10395.0,69820.8668,592339.5016000001,522518.63480000006
0.9891,270,232,257,18,13,20710.272000000004,27000.0,10217.3708,10440.0,68367.6428,592339.5016000001,523971.85880000005
0.994,255,247,251,24,4,35664.111999999994,36000.0,4038.2160000000003,11115.0,86817.328,592339.5016000001,505522.1736000001
0.999,145,357,145,130,0,179157.9504,195000.0,0.0,16065.0,390222.9504,592339.5016000001,202116.5512000001
