block_threshold,blocked,reviewed,caught_fraud,missed_fraud,blocked_good,fraud_loss_inr,chargeback_fee_inr,false_block_loss_inr,review_cost_inr,total_cost_inr,do_nothing_cost_inr,net_saving_inr
0.3529,507,0,262,13,245,23612.16,19500.0,360489.0744000001,0.0,403601.2344000001,592339.5016000001,188738.2672
0.3579,506,1,262,13,244,23612.16,19500.0,359885.5624000001,45.0,403042.7224000001,592339.5016000001,189296.7792
0.3629,503,4,262,13,241,23612.16,19500.0,356437.75440000003,180.0,399729.9144,592339.5016000001,192609.58720000007
0.3678,501,6,262,13,239,23612.16,19500.0,354994.1304000001,270.0,398376.29040000006,592339.5016000001,193963.21120000002
0.3728,500,7,262,13,238,23612.16,19500.0,354748.06640000007,315.0,398175.22640000004,592339.5016000001,194164.27520000003
0.3778,498,9,262,13,236,23612.16,19500.0,349979.66640000005,405.0,393496.8264,592339.5016000001,198842.67520000006
0.3827,498,9,262,13,236,23612.16,19500.0,349979.66640000005,405.0,393496.8264,592339.5016000001,198842.67520000006
0.3877,496,11,262,13,234,23612.16,19500.0,329490.10640000005,495.0,373097.2664000001,592339.5016000001,219242.2352
0.3927,493,14,262,13,231,23612.16,19500.0,327660.64240000007,630.0,371402.80240000004,592339.5016000001,220936.69920000003
0.3976,488,19,261,14,227,25982.0,21000.0,321783.73864000005,855.0,369620.73864000005,592339.5016000001,222718.76296000002
0.4026,485,22,260,15,225,25986.1976,22500.0,318530.30664,990.0,368006.50424000004,592339.5016000001,224332.99736000004
0.4076,483,24,260,15,223,25986.1976,22500.0,315445.04264000006,1080.0,365011.2402400001,592339.5016000001,227328.26136
0.4126,480,27,258,17,222,29858.197600000003,25500.0,314642.05864000006,1215.0,371215.2562400001,592339.5016000001,221124.24536
0.4175,480,27,258,17,222,29858.197600000003,25500.0,314642.05864000006,1215.0,371215.2562400001,592339.5016000001,221124.24536
0.4225,478,29,258,17,220,29858.197600000003,25500.0,311694.38664000004,1305.0,368357.58424000005,592339.5016000001,223981.91736000002
0.4275,476,31,258,17,218,29858.197600000003,25500.0,308465.70664000005,1395.0,365218.90424000006,592339.5016000001,227120.59736
0.4324,475,32,258,17,217,29858.197600000003,25500.0,307807.59464,1440.0,364605.79224000004,592339.5016000001,227733.70936000004
0.4374,470,37,256,19,214,30790.117599999998,28500.0,300496.2906400001,1665.0,361451.4082400001,592339.5016000001,230888.09336
0.4424,468,39,256,19,212,30790.117599999998,28500.0,296332.13064000005,1755.0,357377.24824000004,592339.5016000001,234962.25336000003
0.4473,467,40,256,19,211,30790.117599999998,28500.0,294210.01064000005,1800.0,355300.12824000005,592339.5016000001,237039.37336000003
0.4523,464,43,255,20,209,31042.6776,30000.0,290584.57064000005,1935.0,353562.24824000004,592339.5016000001,238777.25336000003
0.4573,462,45,254,21,208,34306.5976,31500.0,290328.31464000006,2025.0,358159.9122400001,592339.5016000001,234179.58935999998
0.4623,461,46,254,21,207,34306.5976,31500.0,288553.45064000005,2070.0,356430.04824000003,592339.5016000001,235909.45336000004
0.4672,456,51,254,21,202,34306.5976,31500.0,283279.01784000004,2295.0,351380.6154400001,592339.5016000001,240958.88616
0.4722,454,53,254,21,200,34306.5976,31500.0,278393.4098400001,2385.0,346585.0074400001,592339.5016000001,245754.49416
0.4772,452,55,254,21,198,34306.5976,31500.0,277182.01784000004,2475.0,345463.6154400001,592339.5016000001,246875.88616
0.4821,452,55,254,21,198,34306.5976,31500.0,277182.01784000004,2475.0,345463.6154400001,592339.5016000001,246875.88616
0.4871,452,55,254,21,198,34306.5976,31500.0,277182.01784000004,2475.0,345463.6154400001,592339.5016000001,246875.88616
0.4921,452,55,254,21,198,34306.5976,31500.0,277182.01784000004,2475.0,345463.6154400001,592339.5016000001,246875.88616
0.497,450,57,254,21,196,34306.5976,31500.0,273924.21784000006,2565.0,342295.81544000003,592339.5016000001,250043.68616000004
0.502,448,59,254,21,194,34306.5976,31500.0,271994.28984000004,2655.0,340455.8874400001,592339.5016000001,251883.61416
0.507,447,60,254,21,193,34306.5976,31500.0,269451.38584000006,2700.0,337957.9834400001,592339.5016000001,254381.51815999998
0.512,447,60,254,21,193,34306.5976,31500.0,269451.38584000006,2700.0,337957.9834400001,592339.5016000001,254381.51815999998
0.5169,443,64,253,22,190,34966.5976,33000.0,261628.29784000004,2880.0,332474.89544000005,592339.5016000001,259864.60616000002
0.5219,442,65,253,22,189,34966.5976,33000.0,259373.68184000003,2925.0,330265.2794400001,592339.5016000001,262074.22216
0.5269,440,67,252,23,188,35323.8776,34500.0,257361.48984000005,3015.0,330200.36744000006,592339.5016000001,262139.13416000002
0.5318,440,67,252,23,188,35323.8776,34500.0,257361.48984000005,3015.0,330200.36744000006,592339.5016000001,262139.13416000002
0.5368,438,69,252,23,186,35323.8776,34500.0,249941.71384000007,3105.0,322870.5914400001,592339.5016000001,269468.91015999997
0.5418,437,70,252,23,185,35323.8776,34500.0,248443.48984000005,3150.0,321417.36744000006,592339.5016000001,270922.13416
0.5467,435,72,251,24,184,39051.55760000001,36000.0,247521.84184000007,3240.0,325813.39944000007,592339.5016000001,266526.10216
0.5517,433,74,251,24,182,39051.55760000001,36000.0,246181.59384000007,3330.0,324563.15144000005,592339.5016000001,267776.35016000003
0.5567,433,74,251,24,182,39051.55760000001,36000.0,246181.59384000007,3330.0,324563.15144000005,592339.5016000001,267776.35016000003
0.5617,433,74,251,24,182,39051.55760000001,36000.0,246181.59384000007,3330.0,324563.15144000005,592339.5016000001,267776.35016000003
0.5666,431,76,250,25,181,39410.5976,37500.0,245527.12184000007,3420.0,325857.7194400001,592339.5016000001,266481.78216
0.5716,428,79,250,25,178,39410.5976,37500.0,242348.67384000003,3555.0,322814.27144000004,592339.5016000001,269525.23016000004
0.5766,428,79,250,25,178,39410.5976,37500.0,242348.67384000003,3555.0,322814.27144000004,592339.5016000001,269525.23016000004
0.5815,428,79,250,25,178,39410.5976,37500.0,242348.67384000003,3555.0,322814.27144000004,592339.5016000001,269525.23016000004
0.5865,427,80,250,25,177,39410.5976,37500.0,241464.15384000004,3600.0,321974.75144,592339.5016000001,270364.75016000005
0.5915,424,83,250,25,174,39410.5976,37500.0,215960.85784000007,3735.0,296606.45544000005,592339.5016000001,295733.04616
0.5964,423,84,249,26,174,42246.837600000006,39000.0,215960.85784000007,3780.0,300987.69544000004,592339.5016000001,291351.80616000004
0.6014,422,85,249,26,173,42246.837600000006,39000.0,215529.15384000004,3825.0,300600.99144,592339.5016000001,291738.51016000006
0.6064,421,86,249,26,172,42246.837600000006,39000.0,214433.51384000006,3870.0,299550.35144000006,592339.5016000001,292789.15016
0.6114,418,89,249,26,169,42246.837600000006,39000.0,208460.27384000004,4005.0,293712.11144,592339.5016000001,298627.39016000007
0.6163,416,91,249,26,167,42246.837600000006,39000.0,204976.79384000006,4095.0,290318.63144,592339.5016000001,302020.87016000005
0.6213,411,96,248,27,163,42252.1088,40500.0,193979.62584000005,4320.0,281051.73464000004,592339.5016000001,311287.76696000004
0.6263,411,96,248,27,163,42252.1088,40500.0,193979.62584000005,4320.0,281051.73464000004,592339.5016000001,311287.76696000004
0.6312,411,96,248,27,163,42252.1088,40500.0,193979.62584000005,4320.0,281051.73464000004,592339.5016000001,311287.76696000004
0.6362,403,104,247,28,156,43658.34879999999,42000.0,185349.18584000005,4680.0,275687.53464,592339.5016000001,316651.96696000005
0.6412,401,106,247,28,154,43658.34879999999,42000.0,184750.76984000005,4770.0,275179.11864000006,592339.5016000001,317160.38296
0.6461,397,110,247,28,150,43658.34879999999,42000.0,183221.71504,4950.0,273830.06384,592339.5016000001,318509.43776000006
0.6511,393,114,247,28,146,43658.34879999999,42000.0,179477.61104000005,5130.0,270265.95984,592339.5016000001,322073.54176000005
0.6561,386,121,247,28,139,43658.34879999999,42000.0,169205.40000000002,5445.0,260308.7488,592339.5016000001,332030.7528000001
0.6611,382,125,247,28,135,43658.34879999999,42000.0,166015.19480000003,5625.0,257298.54360000003,592339.5016000001,335040.95800000004
0.666,379,128,247,28,132,43658.34879999999,42000.0,163743.83480000004,5760.0,255162.18360000005,592339.5016000001,337177.318
0.671,370,137,245,30,125,46503.38879999999,45000.0,159947.80256,6165.0,257616.19136,592339.5016000001,334723.3102400001
0.676,367,140,245,30,122,46503.38879999999,45000.0,156352.93856000004,6300.0,254156.32736000002,592339.5016000001,338183.1742400001
0.6809,362,145,245,30,117,46503.38879999999,45000.0,149812.8268,6525.0,247841.2156,592339.5016000001,344498.2860000001
0.6859,358,149,245,30,113,46503.38879999999,45000.0,144652.7628,6705.0,242861.15159999998,592339.5016000001,349478.3500000001
0.6909,356,151,245,30,111,46503.38879999999,45000.0,142822.57080000002,6795.0,241120.9596,592339.5016000001,351218.5420000001
0.6958,355,152,245,30,110,46503.38879999999,45000.0,142651.49080000003,6840.0,240994.87960000001,592339.5016000001,351344.6220000001
0.7008,352,155,244,31,108,48429.70879999999,46500.0,141475.0428,6975.0,243379.7516,592339.5016000001,348959.7500000001
0.7058,347,160,242,33,105,49491.868800000004,49500.0,137844.50680000003,7200.0,244036.37560000003,592339.5016000001,348303.12600000005
0.7107,343,164,241,34,102,51954.9888,51000.0,135376.58680000002,7380.0,245711.5756,592339.5016000001,346627.9260000001
0.7157,340,167,241,34,99,51954.9888,51000.0,125436.47480000003,7515.0,235906.46360000002,592339.5016000001,356433.03800000006
0.7207,339,168,241,34,98,51954.9888,51000.0,123433.74680000001,7560.0,233948.7356,592339.5016000001,358390.76600000006
0.7257,335,172,241,34,94,51954.9888,51000.0,119513.46680000002,7740.0,230208.45560000002,592339.5016000001,362131.0460000001
0.7306,332,175,240,35,92,51957.136,52500.0,115979.02680000002,7875.0,228311.16280000002,592339.5016000001,364028.3388
0.7356,332,175,240,35,92,51957.136,52500.0,115979.02680000002,7875.0,228311.16280000002,592339.5016000001,364028.3388
0.7406,332,175,240,35,92,51957.136,52500.0,115979.02680000002,7875.0,228311.16280000002,592339.5016000001,364028.3388
0.7455,331,176,239,36,92,53204.096000000005,54000.0,115979.02680000002,7920.0,231103.1228,592339.5016000001,361236.37880000006
0.7505,329,178,239,36,90,53204.096000000005,54000.0,113621.76280000003,8010.0,228835.85880000005,592339.5016000001,363503.64280000003
0.7555,328,179,239,36,89,53204.096000000005,54000.0,113255.57880000002,8055.0,228514.67480000004,592339.5016000001,363824.82680000004
0.7604,326,181,239,36,87,53204.096000000005,54000.0,111701.2988,8145.0,227050.3948,592339.5016000001,365289.10680000007
0.7654,326,181,239,36,87,53204.096000000005,54000.0,111701.2988,8145.0,227050.3948,592339.5016000001,365289.10680000007
0.7704,325,182,239,36,86,53204.096000000005,54000.0,111158.93880000003,8190.0,226553.03480000002,592339.5016000001,365786.46680000005
0.7754,324,183,238,37,86,55298.496,55500.0,111158.93880000003,8235.0,230192.43480000005,592339.5016000001,362147.06680000003
0.7803,321,186,237,38,84,56547.216,57000.0,109471.43480000003,8370.0,231388.65080000003,592339.5016000001,360950.8508
0.7853,321,186,237,38,84,56547.216,57000.0,109471.43480000003,8370.0,231388.65080000003,592339.5016000001,360950.8508
0.7903,319,188,236,39,83,56982.816,58500.0,109457.65376000003,8460.0,233400.46976,592339.5016000001,358939.03184000007
0.7952,318,189,236,39,82,56982.816,58500.0,108942.22976000003,8505.0,232930.04576,592339.5016000001,359409.45584000007
0.8002,316,191,235,40,81,58074.01600000001,60000.0,108838.12576000002,8595.0,235507.14176000003,592339.5016000001,356832.35984000005
0.8052,313,194,235,40,78,58074.01600000001,60000.0,103299.50176,8730.0,230103.51776000002,592339.5016000001,362235.98384000006
0.8101,311,196,235,40,76,58074.01600000001,60000.0,102398.96576000004,8820.0,229292.98176000005,592339.5016000001,363046.51984
0.8151,308,199,233,42,75,60130.576,63000.0,102381.23168000001,8955.0,234466.80768000003,592339.5016000001,357872.69392000005
0.8201,306,201,232,43,74,62544.416,64500.0,102064.55168000002,9045.0,238153.96768,592339.5016000001,354185.5339200001
0.8251,303,204,231,44,72,62546.28160000001,66000.0,101610.27968000002,9180.0,239336.56128000002,592339.5016000001,353002.94032000005
0.83,303,204,231,44,72,62546.28160000001,66000.0,101610.27968000002,9180.0,239336.56128000002,592339.5016000001,353002.94032000005
0.835,303,204,231,44,72,62546.28160000001,66000.0,101610.27968000002,9180.0,239336.56128000002,592339.5016000001,353002.94032000005
0.84,303,204,231,44,72,62546.28160000001,66000.0,101610.27968000002,9180.0,239336.56128000002,592339.5016000001,353002.94032000005
0.8449,302,205,230,45,72,64863.321599999996,67500.0,101610.27968000002,9225.0,243198.60128,592339.5016000001,349140.9003200001
0.8499,300,207,229,46,71,66141.08159999999,69000.0,99445.20768000002,9315.0,243901.28928,592339.5016000001,348438.21232000005
0.8549,298,209,227,48,71,72940.8416,72000.0,99445.20768000002,9405.0,253791.04928,592339.5016000001,338548.45232000004
0.8598,293,214,223,52,70,82487.96160000001,78000.0,94701.55968,9630.0,264819.52128,592339.5016000001,327519.9803200001
0.8648,286,221,221,54,65,83528.06000000001,81000.0,84639.19464000002,9945.0,259112.25464,592339.5016000001,333227.2469600001
0.8698,285,222,220,55,65,83747.18000000001,82500.0,84639.19464000002,9990.0,260876.37464,592339.5016000001,331463.1269600001
0.8748,281,226,217,58,64,87293.57999999999,87000.0,84438.26664,10170.0,268901.84664,592339.5016000001,323437.6549600001
0.8797,279,228,217,58,62,87293.57999999999,87000.0,83635.28264000002,10260.0,268188.86264,592339.5016000001,324150.63896000007
0.8847,276,231,216,59,60,89208.46,88500.0,81705.35464,10395.0,269808.81464,592339.5016000001,322530.6869600001
0.8897,272,235,214,61,58,90737.02,91500.0,79462.38664000001,10575.0,272274.40664000006,592339.5016000001,320065.09496
0.8946,269,238,214,61,55,90737.02,91500.0,73595.43464,10710.0,266542.45464,592339.5016000001,325797.04696000007
0.8996,267,240,212,63,55,93410.46,94500.0,73595.43464,10800.0,272305.89464,592339.5016000001,320033.60696000006
0.9046,259,248,211,64,48,95877.98,96000.0,68172.56264000002,11160.0,271210.54264,592339.5016000001,321128.9589600001
0.9095,256,251,208,67,48,97478.832,100500.0,68172.56264000002,11295.0,277446.39464,592339.5016000001,314893.10696000006
0.9145,254,253,207,68,47,98828.752,102000.0,67791.09064000001,11385.0,280004.84264,592339.5016000001,312334.6589600001
0.9195,251,256,207,68,44,98828.752,102000.0,57990.02664000001,11520.0,270338.77864,592339.5016000001,322000.7229600001
0.9245,248,259,206,69,42,99764.192,103500.0,57347.20264000001,11655.0,272266.39463999995,592339.5016000001,320073.1069600001
0.9294,243,264,204,71,39,106188.19200000001,106500.0,50684.546640000015,11880.0,275252.73864,592339.5016000001,317086.7629600001
0.9344,239,268,202,73,37,109077.232,109500.0,47749.250640000006,12060.0,278386.48264,592339.5016000001,313953.0189600001
0.9394,237,270,200,75,37,109733.712,112500.0,47749.250640000006,12150.0,282132.96264,592339.5016000001,310206.5389600001
0.9443,234,273,197,78,37,114307.95199999999,117000.0,47749.250640000006,12285.0,291342.20264,592339.5016000001,300997.2989600001
0.9493,230,277,195,80,35,118673.632,120000.0,41982.034640000005,12465.0,293120.66664,592339.5016000001,299218.83496000007
0.9543,226,281,193,82,33,120383.472,123000.0,40871.83464000001,12645.0,296900.30664,592339.5016000001,295439.19496000005
0.9592,224,283,191,84,33,123377.23199999999,126000.0,40871.83464000001,12735.0,302984.06664,592339.5016000001,289355.4349600001
0.9642,222,285,190,85,32,124091.79200000002,127500.0,39030.72264000001,12825.0,303447.51464,592339.5016000001,288891.98696000007
0.9692,212,295,182,93,30,134167.792,139500.0,35927.98664,13275.0,322870.77864000003,592339.5016000001,269468.72296000004
0.9742,205,302,177,98,28,143861.87200000003,147000.0,34852.80344,13590.0,339304.67544,592339.5016000001,253034.82616000006
0.9791,202,305,175,100,27,146959.472,150000.0,34846.73920000001,13725.0,345531.2112,592339.5016000001,246808.29040000006
0.9841,194,313,172,103,22,150453.952,154500.0,31428.051200000005,14085.0,350467.0032,592339.5016000001,241872.4984000001
0.9891,173,334,166,109,7,158440.2336,163500.0,7674.088240000002,15030.0,344644.32184000005,592339.5016000001,247695.17976000003
0.994,161,346,159,116,2,171806.5536,174000.0,805.4082400000001,15570.0,362181.96184,592339.5016000001,230157.53976000007
0.999,0,507,0,275,0,179839.50160000002,412500.0,0.0,22815.0,615154.5016000001,592339.5016000001,-22815.0
