block_threshold,blocked,reviewed,caught_fraud,missed_fraud,blocked_good,fraud_loss_inr,chargeback_fee_inr,false_block_loss_inr,review_cost_inr,total_cost_inr,do_nothing_cost_inr,net_saving_inr
0.179,8426,0,2037,1176,6389,165351.24320000003,29400.0,899418.1851200002,0.0,1094169.4283200002,509291.4104,-584878.0179200002
0.1839,8189,0,2023,1190,6166,168603.26559999998,29750.0,865365.5483200001,0.0,1063718.81392,509291.4104,-554427.4035200002
0.1889,7972,0,2008,1205,5964,170937.2984,30125.0,834710.2982400001,0.0,1035772.5966400001,509291.4104,-526481.1862400002
0.1939,7785,0,1995,1218,5790,173140.924,30450.0,812437.8371199999,0.0,1016028.7611199999,509291.4104,-506737.35071999993
0.1989,7578,0,1980,1233,5598,176645.56799999997,30825.0,786214.9859200002,0.0,993685.5539200002,509291.4104,-484394.1435200002
0.2038,7385,0,1967,1246,5418,179374.28960000002,31150.0,759699.9373600001,0.0,970224.2269600001,509291.4104,-460932.8165600001
0.2088,7210,0,1951,1262,5259,183539.048,31550.0,735301.7453600002,0.0,950390.7933600002,509291.4104,-441099.38296000025
0.2138,7045,0,1936,1277,5109,188286.2872,31925.0,713315.2936000001,0.0,933526.5808000001,509291.4104,-424235.1704000001
0.2187,6891,0,1927,1286,4964,189117.95760000002,32150.0,692607.4282400002,0.0,913875.3858400001,509291.4104,-404583.9754400001
0.2237,6731,0,1917,1296,4814,190199.9088,32400.0,672095.51864,0.0,894695.42744,509291.4104,-385404.01704
0.2287,6578,0,1906,1307,4672,191705.3512,32675.0,652467.49568,0.0,876847.8468800001,509291.4104,-367556.4364800001
0.2336,6423,0,1890,1323,4533,194952.78,33075.0,635392.1683200002,0.0,863419.9483200002,509291.4104,-354128.5379200002
0.2386,6269,0,1874,1339,4395,196743.5184,33475.0,614869.7828000002,0.0,845088.3012000001,509291.4104,-335796.8908000001
0.2436,6117,0,1863,1350,4254,197972.5792,33750.0,593703.5104000001,0.0,825426.0896000002,509291.4104,-316134.6792000002
0.2486,5983,0,1853,1360,4130,199295.008,34000.0,576763.824,0.0,810058.832,509291.4104,-300767.42160000006
0.2535,5859,0,1838,1375,4021,201805.4016,34375.0,562676.17224,0.0,798856.57384,509291.4104,-289565.16344
0.2585,5745,0,1829,1384,3916,202855.77839999998,34600.0,549523.0395200001,0.0,786978.8179200001,509291.4104,-277687.40752000007
0.2635,5605,0,1818,1395,3787,203483.08640000003,34875.0,529412.1632800001,0.0,767770.2496800001,509291.4104,-258478.83928000013
0.2684,5508,0,1808,1405,3700,205791.4584,35125.0,515253.1311200001,0.0,756169.5895200002,509291.4104,-246878.17912000016
0.2734,5420,0,1799,1414,3621,207013.2944,35350.0,504259.4575200001,0.0,746622.7519200002,509291.4104,-237331.3415200002
0.2784,5307,0,1789,1424,3518,208183.18399999998,35600.0,488866.71288,0.0,732649.89688,509291.4104,-223358.48648000002
0.2833,5200,0,1782,1431,3418,209044.1408,35775.0,472738.89936000016,0.0,717558.0401600001,509291.4104,-208266.6297600001
0.2883,5089,0,1769,1444,3320,211744.10400000002,36100.0,459333.6311200001,0.0,707177.7351200001,509291.4104,-197886.3247200001
0.2933,4986,0,1759,1454,3227,212857.81439999997,36350.0,446405.73432,0.0,695613.54872,509291.4104,-186322.13831999997
0.2983,4900,0,1752,1461,3148,214505.7288,36525.0,435180.54944000003,0.0,686211.27824,509291.4104,-176919.86784000002
0.3032,4794,0,1739,1474,3055,216073.0968,36850.0,422305.99319999997,0.0,675229.09,509291.4104,-165937.67959999997
0.3082,4708,0,1730,1483,2978,218787.932,37075.0,412816.41128000006,0.0,668679.34328,509291.4104,-159387.93288000004
0.3132,4630,0,1717,1496,2913,220801.2752,37400.0,401552.68608000013,0.0,659753.9612800002,509291.4104,-150462.55088000017
0.3181,4555,0,1709,1504,2846,222414.2624,37600.0,392074.63568,0.0,652088.89808,509291.4104,-142797.48767999996
0.3231,4471,0,1700,1513,2771,224493.85199999998,37825.0,383856.39656,0.0,646175.24856,509291.4104,-136883.83815999998
0.3281,4390,0,1685,1528,2705,226132.7992,38200.0,374602.22072000004,0.0,638935.0199200001,509291.4104,-129643.60952000011
0.333,4329,0,1676,1537,2653,227618.00160000002,38425.0,367430.88928000006,0.0,633473.8908800001,509291.4104,-124182.48048000009
0.338,4253,0,1669,1544,2584,228255.4472,38600.0,359720.6849600001,0.0,626576.13216,509291.4104,-117284.72176000004
0.343,4175,0,1650,1563,2525,231819.52640000003,39075.0,352646.9928800001,0.0,623541.5192800001,509291.4104,-114250.10888000013
0.3479,4108,0,1640,1573,2468,232885.1536,39325.0,344469.05584000004,0.0,616679.20944,509291.4104,-107387.79904000001
0.3529,4051,38,1631,1582,2420,235461.3712,39550.0,338081.01600000006,114.0,613206.3872,509291.4104,-103914.9768
0.3579,3977,112,1620,1593,2357,236709.67760000002,39825.0,328898.75928000006,336.0,605769.4368800002,509291.4104,-96478.02648000018
0.3629,3914,175,1616,1597,2298,238215.60400000005,39925.0,318658.78408,525.0,597324.3880800001,509291.4104,-88032.97768000007
0.3678,3857,232,1608,1605,2249,239105.6888,40125.0,313225.1085600001,696.0,593151.7973600001,509291.4104,-83860.38696000009
0.3728,3792,297,1595,1618,2197,243342.5544,40450.0,307656.09056000004,891.0,592339.6449600001,509291.4104,-83048.23456000007
0.3778,3717,372,1587,1626,2130,244144.34,40650.0,298818.97136,1116.0,584729.3113599999,509291.4104,-75437.90095999994
0.3827,3653,436,1582,1631,2071,245184.544,40775.0,286388.94648000004,1308.0,573656.49048,509291.4104,-64365.08008000004
0.3877,3592,497,1570,1643,2022,249731.20479999998,41075.0,278685.45432,1491.0,570982.65912,509291.4104,-61691.248719999974
0.3927,3531,558,1563,1650,1968,249957.2768,41250.0,270861.52184,1674.0,563742.7986399999,509291.4104,-54451.38823999994
0.3976,3469,620,1555,1658,1914,251425.1168,41450.0,264048.90512000007,1860.0,558784.02192,509291.4104,-49492.61151999998
0.4026,3405,684,1544,1669,1861,252119.4016,41725.0,257312.57552000004,2052.0,553208.97712,509291.4104,-43917.56672000006
0.4076,3362,727,1535,1678,1827,253741.09200000003,41950.0,252139.52400000003,2181.0,550011.6160000002,509291.4104,-40720.20560000016
0.4126,3321,768,1527,1686,1794,254860.83919999996,42150.0,247900.20528000005,2304.0,547215.0444799999,509291.4104,-37923.63407999993
0.4175,3273,816,1518,1695,1755,255940.20320000002,42375.0,240405.32152000006,2448.0,541168.5247200001,509291.4104,-31877.11432000011
0.4225,3227,862,1509,1704,1718,258275.26559999998,42600.0,235649.51592000003,2586.0,539110.78152,509291.4104,-29819.371119999967
0.4275,3187,902,1503,1710,1684,259500.02320000003,42750.0,230971.81744,2706.0,535927.8406400001,509291.4104,-26636.430240000074
0.4324,3150,939,1497,1716,1653,261508.02479999996,42900.0,226209.32152000006,2817.0,533434.34632,509291.4104,-24142.935920000018
0.4374,3098,991,1486,1727,1612,262322.6936,43175.0,218119.56712000005,2973.0,526590.26072,509291.4104,-17298.850320000027
0.4424,3048,1041,1474,1739,1574,263549.2024,43475.0,213285.52336000002,3123.0,523432.72576000006,509291.4104,-14141.315360000066
0.4473,3000,1089,1468,1745,1532,265309.72159999993,43625.0,208508.80960000004,3267.0,520710.53119999997,509291.4104,-11419.120799999975
0.4523,2961,1128,1460,1753,1501,268384.336,43825.0,204911.84896000003,3384.0,520505.18496000004,509291.4104,-11213.774560000049
0.4573,2922,1167,1452,1761,1470,269368.1056,44025.0,201761.79296000005,3501.0,518655.89856000006,509291.4104,-9364.488160000066
0.4623,2883,1206,1440,1773,1443,270365.3832,44325.0,198463.87288000004,3618.0,516772.25608,509291.4104,-7480.845680000028
0.4672,2851,1238,1437,1776,1414,270532.7416,44400.0,193232.68328000003,3714.0,511879.42488000006,509291.4104,-2588.0144800000708
0.4722,2809,1280,1427,1786,1382,271461.2032,44650.0,188439.85888000004,3840.0,508391.06208000006,509291.4104,900.3483199999318
0.4772,2778,1311,1424,1789,1354,271525.3288,44725.0,184876.11688000005,3933.0,505059.44568000006,509291.4104,4231.964719999931
0.4821,2744,1345,1415,1798,1329,272209.8016,44950.0,179852.40728,4035.0,501047.20888000005,509291.4104,8244.201519999944
0.4871,2709,1380,1407,1806,1302,273010.8304,45150.0,173662.96584000002,4140.0,495963.79624,509291.4104,13327.614159999997
0.4921,2677,1412,1397,1816,1280,275251.85599999997,45400.0,171346.46984,4236.0,496234.32583999995,509291.4104,13057.084560000047
0.497,2638,1451,1391,1822,1247,276072.45600000006,45550.0,167331.02568000002,4353.0,493306.4816800001,509291.4104,15984.928719999909
0.502,2601,1488,1377,1836,1224,279451.8496,45900.0,163250.0324,4464.0,493065.882,509291.4104,16225.52840000001
0.507,2571,1518,1371,1842,1200,280077.7232,46050.0,159558.8904,4554.0,490240.61360000004,509291.4104,19050.796799999953
0.512,2529,1560,1359,1854,1170,283698.65920000005,46350.0,155400.61992000003,4680.0,490129.2791200001,509291.4104,19162.131279999914
0.5169,2502,1587,1352,1861,1150,284564.43840000004,46525.0,151815.14712000004,4761.0,487665.5855200001,509291.4104,21625.824879999913
0.5219,2466,1623,1342,1871,1124,284961.38,46775.0,148600.85968000002,4869.0,485206.23968,509291.4104,24085.170719999995
0.5269,2439,1650,1336,1877,1103,286410.4848,46925.0,146024.35120000003,4950.0,484309.836,509291.4104,24981.574399999983
0.5318,2414,1675,1331,1882,1083,287110.6744,47050.0,142351.65672000003,5025.0,481537.33112000005,509291.4104,27754.079279999947
0.5368,2377,1712,1324,1889,1053,288076.33359999995,47225.0,134104.44320000004,5136.0,474541.7768,509291.4104,34749.6336
0.5418,2354,1735,1321,1892,1033,288252.6944,47300.0,131710.63360000003,5205.0,472468.328,509291.4104,36823.082400000014
0.5467,2324,1765,1316,1897,1008,288642.15599999996,47425.0,128353.80376000001,5295.0,469715.95976,509291.4104,39575.450639999995
0.5517,2285,1804,1306,1907,979,290603.3416,47675.0,125599.91808,5412.0,469290.25968,509291.4104,40001.150719999976
0.5567,2250,1839,1296,1917,954,291487.5392,47925.0,121176.47360000003,5517.0,466106.0128,509291.4104,43185.39759999997
0.5617,2222,1867,1288,1925,934,292609.05519999994,48125.0,117271.83832000001,5601.0,463606.8935199999,509291.4104,45684.51688000007
0.5666,2196,1893,1284,1929,912,292879.5144,48225.0,115339.81368,5679.0,462123.32808,509291.4104,47168.08231999999
0.5716,2168,1921,1278,1935,890,293394.2528,48375.0,111930.30576,5763.0,459462.55856000003,509291.4104,49828.85183999996
0.5766,2144,1945,1271,1942,873,293985.6832,48550.0,108836.99736000001,5835.0,457207.68056,509291.4104,52083.729839999985
0.5815,2118,1971,1261,1952,857,295269.1456,48800.0,106322.79112000001,5913.0,456304.93672,509291.4104,52986.473679999996
0.5865,2099,1990,1251,1962,848,295859.388,49050.0,104721.54784,5970.0,455600.93584,509291.4104,53690.47456
0.5915,2079,2010,1244,1969,835,297747.0496,49225.0,103769.29472000003,6030.0,456771.34432000003,509291.4104,52520.06607999996
0.5964,2056,2033,1237,1976,819,298143.9296,49400.0,100830.48248000002,6099.0,454473.41208,509291.4104,54817.99832000001
0.6014,2027,2062,1230,1983,797,298661.4312,49575.0,98218.48400000001,6186.0,452640.9152,509291.4104,56650.495200000005
0.6064,2009,2080,1223,1990,786,301025.604,49750.0,97412.23128000002,6240.0,454427.83528,509291.4104,54863.575119999994
0.6114,1977,2112,1210,2003,767,302148.4664,50075.0,95731.73064000002,6336.0,454291.19704,509291.4104,55000.213359999994
0.6163,1955,2134,1198,2015,757,303067.96080000006,50375.0,94446.8616,6402.0,454291.82240000006,509291.4104,54999.58799999993
0.6213,1925,2164,1190,2023,735,304439.35279999994,50575.0,91154.60536000002,6492.0,452660.9581599999,509291.4104,56630.45224000007
0.6263,1890,2199,1176,2037,714,305652.028,50925.0,88342.17392,6597.0,451516.20192,509291.4104,57775.20847999997
0.6312,1860,2229,1166,2047,694,307038.7056,51175.0,85278.04376000003,6687.0,450178.74936,509291.4104,59112.66103999998
0.6362,1840,2249,1156,2057,684,308094.3184,51425.0,83441.90400000001,6747.0,449708.22239999997,509291.4104,59583.188000000024
0.6412,1810,2279,1149,2064,661,310371.88159999996,51600.0,79093.23240000001,6837.0,447902.11399999994,509291.4104,61389.29640000005
0.6461,1787,2302,1140,2073,647,310921.3624,51825.0,77265.47920000002,6906.0,446917.8416,509291.4104,62373.56880000001
0.6511,1762,2327,1131,2082,631,313178.1928,52050.0,73995.84192000002,6981.0,446205.03472000005,509291.4104,63086.37567999994
0.6561,1737,2352,1125,2088,612,314266.6032,52200.0,71159.59760000001,7056.0,444682.2008,509291.4104,64609.2096
0.6611,1717,2372,1120,2093,597,314523.5544,52325.0,69552.49392000001,7116.0,443517.04832000006,509291.4104,65774.36207999993
0.666,1696,2393,1116,2097,580,315796.0344,52425.0,67349.94448,7179.0,442749.97888,509291.4104,66541.43151999998
0.671,1672,2417,1108,2105,564,317546.60959999997,52625.0,66124.22544000001,7251.0,443546.83504,509291.4104,65744.57536000002
0.676,1652,2437,1103,2110,549,317653.98720000003,52750.0,64167.46336,7311.0,441882.45056,509291.4104,67408.95983999997
0.6809,1629,2460,1095,2118,534,319209.44,52950.0,62588.80264000001,7380.0,442128.24264,509291.4104,67163.16775999998
0.6859,1609,2480,1090,2123,519,321025.1,53075.0,60189.42384000001,7440.0,441729.52384,509291.4104,67561.88656000001
0.6909,1586,2503,1086,2127,500,321250.54720000003,53175.0,58442.10008,7509.0,440376.64728000003,509291.4104,68914.76311999996
0.6958,1572,2517,1081,2132,491,322303.6432,53300.0,57899.02664000001,7551.0,441053.66984,509291.4104,68237.74056
0.7008,1551,2538,1073,2140,478,323716.65040000004,53500.0,55916.580720000005,7614.0,440747.23112000007,509291.4104,68544.17927999992
0.7058,1535,2554,1067,2146,468,324546.112,53650.0,53090.761360000004,7662.0,438948.87336,509291.4104,70342.53703999997
0.7107,1512,2577,1058,2155,454,326101.3008,53875.0,50394.37312000001,7731.0,438101.67392000003,509291.4104,71189.73647999996
0.7157,1494,2595,1051,2162,443,326465.7528,54050.0,49049.23296000001,7785.0,437349.98576,509291.4104,71941.42463999998
0.7207,1474,2615,1044,2169,430,326914.36799999996,54225.0,46901.80040000001,7845.0,435886.16839999997,509291.4104,73405.24200000003
0.7257,1449,2640,1030,2183,419,329917.28880000004,54575.0,45768.91592000001,7920.0,438181.20472000004,509291.4104,71110.20567999996
0.7306,1430,2659,1021,2192,409,330581.86480000004,54800.0,44948.67832000001,7977.0,438307.54312000005,509291.4104,70983.86727999995
0.7356,1415,2674,1016,2197,399,331168.156,54925.0,43573.02768000001,8022.0,437688.18368,509291.4104,71603.22671999998
0.7406,1394,2695,1011,2202,383,331581.492,55050.0,42542.70384,8085.0,437259.19584000006,509291.4104,72032.21455999993
0.7455,1374,2715,1001,2212,373,333199.5832,55300.0,41728.04272000001,8145.0,438372.62592,509291.4104,70918.78447999997
0.7505,1355,2734,989,2224,366,334431.592,55600.0,40251.68056,8202.0,438485.27256,509291.4104,70806.13783999998
0.7555,1338,2751,982,2231,356,335143.20399999997,55775.0,38951.246880000006,8253.0,438122.45087999996,509291.4104,71168.95952000003
0.7604,1327,2762,976,2237,351,335754.1527999999,55925.0,37740.8668,8286.0,437706.01959999994,509291.4104,71585.39080000005
0.7654,1314,2775,970,2243,344,336000.76399999997,56075.0,37032.712080000005,8325.0,437433.47608,509291.4104,71857.93432
0.7704,1301,2788,964,2249,337,337989.8808,56225.0,35092.59208,8364.0,437671.47288,509291.4104,71619.93751999998
0.7754,1277,2812,953,2260,324,338646.03520000004,56500.0,31370.080560000006,8436.0,434952.1157600001,509291.4104,74339.29463999992
0.7803,1257,2832,943,2270,314,340426.77680000005,56750.0,29933.634640000007,8496.0,435606.41144000005,509291.4104,73684.99895999994
0.7853,1241,2848,938,2275,303,340982.9808,56875.0,28964.091520000005,8544.0,435366.07232000004,509291.4104,73925.33807999996
0.7903,1220,2869,928,2285,292,342136.7664,57125.0,27226.391920000002,8607.0,435095.15832000005,509291.4104,74196.25207999995
0.7952,1205,2884,920,2293,285,342967.08160000003,57325.0,26291.552560000004,8652.0,435235.63416,509291.4104,74055.77623999998
0.8002,1191,2898,915,2298,276,343278.6544,57450.0,25607.916880000004,8694.0,435030.57128000003,509291.4104,74260.83911999996
0.8052,1178,2911,908,2305,270,344448.6056,57625.0,24843.167439999997,8733.0,435649.77304,509291.4104,73641.63736
0.8101,1161,2928,900,2313,261,345912.5648,57825.0,24060.603840000003,8784.0,436582.16864,509291.4104,72709.24176
0.8151,1150,2939,896,2317,254,346282.22640000004,57925.0,23701.21208,8817.0,436725.43848000007,509291.4104,72565.97191999992
0.8201,1137,2952,888,2325,249,347480.96239999996,58125.0,22806.71848,8856.0,437268.68087999994,509291.4104,72022.72952000005
0.8251,1122,2967,879,2334,243,348019.7424,58350.0,22437.345840000005,8901.0,437708.08824,509291.4104,71583.32215999998
0.83,1111,2978,874,2339,237,348409.52960000007,58475.0,21618.16384,8934.0,437436.69344000006,509291.4104,71854.71695999993
0.835,1092,2997,864,2349,228,351085.7504,58725.0,20828.59688,8991.0,439630.34728000005,509291.4104,69661.06311999995
0.84,1079,3010,855,2358,224,351778.9528,58950.0,20045.960480000005,9030.0,439804.91328000004,509291.4104,69486.49711999996
0.8449,1065,3024,846,2367,219,352020.6448,59175.0,18244.517200000002,9072.0,438512.162,509291.4104,70779.24839999998
0.8499,1052,3037,841,2372,211,353035.8568,59300.0,17003.51016,9111.0,438450.36696,509291.4104,70841.04343999998
0.8549,1036,3053,831,2382,205,353415.7616,59550.0,16810.66296,9159.0,438935.42456,509291.4104,70355.98583999998
0.8598,1019,3070,819,2394,200,354532.22640000004,59850.0,15761.025280000003,9210.0,439353.25168000004,509291.4104,69938.15871999995
0.8648,1007,3082,809,2404,198,357874.48400000005,60100.0,15284.913279999999,9246.0,442505.39728000003,509291.4104,66786.01311999996
0.8698,994,3095,802,2411,192,359123.42400000006,60275.0,13382.547360000002,9285.0,442065.9713600001,509291.4104,67225.43903999991
0.8748,966,3123,788,2425,178,359862.1224,60625.0,11284.06552,9369.0,441140.18792,509291.4104,68151.22248
0.8797,949,3140,774,2439,175,362443.576,60975.0,11148.322640000002,9420.0,443986.89864,509291.4104,65304.511759999965
0.8847,934,3155,764,2449,170,362958.4112,61225.0,10801.889280000003,9465.0,444450.30048,509291.4104,64841.10992000002
0.8897,906,3183,743,2470,163,364990.53359999997,61750.0,10503.24184,9549.0,446792.77543999994,509291.4104,62498.634960000054
0.8946,883,3206,728,2485,155,368319.59119999997,62125.0,10213.92008,9618.0,450276.51128,509291.4104,59014.89912000002
0.8996,856,3233,707,2506,149,371525.8624,62650.0,9919.851760000003,9699.0,453794.71416,509291.4104,55496.69624000002
0.9046,836,3253,691,2522,145,372474.3176,63050.0,9806.786080000002,9759.0,455090.10368,509291.4104,54201.30671999999
0.9095,811,3278,673,2540,138,373568.2368,63500.0,8968.945440000001,9834.0,455871.18224,509291.4104,53420.22816
0.9145,771,3318,642,2571,129,378430.1224,64275.0,8298.908800000001,9954.0,460958.03119999997,509291.4104,48333.379200000025
0.9195,748,3341,623,2590,125,381504.16479999997,64750.0,8258.970720000001,10023.0,464536.13551999995,509291.4104,44755.27488000004
0.9245,708,3381,594,2619,114,383664.6616,65475.0,7124.4482400000015,10143.0,466407.10984,509291.4104,42884.30056
0.9294,668,3421,566,2647,102,386608.3496,66175.0,6789.451760000001,10263.0,469835.80136000004,509291.4104,39455.60903999995
0.9344,625,3464,528,2685,97,389705.8616,67125.0,6594.63168,10392.0,473817.49328,509291.4104,35473.91712
0.9394,589,3500,502,2711,87,391313.59520000004,67775.0,6255.966079999999,10500.0,475844.56128,509291.4104,33446.84911999997
0.9443,546,3543,468,2745,78,393486.42079999996,68625.0,6107.665200000001,10629.0,478848.08599999995,509291.4104,30443.32440000004
0.9493,503,3586,435,2778,68,395985.62080000003,69450.0,5779.592000000001,10758.0,481973.21280000004,509291.4104,27318.197599999956
0.9543,459,3630,399,2814,60,398297.20479999995,70350.0,5498.32192,10890.0,485035.52671999997,509291.4104,24255.883680000028
0.9592,389,3700,340,2873,49,402692.41760000004,71825.0,5174.68224,11100.0,490792.09984000004,509291.4104,18499.310559999954
0.9642,334,3755,294,2919,40,405651.5232,72975.0,4525.95416,11265.0,494417.47736,509291.4104,14873.933039999974
0.9692,268,3821,238,2975,30,409920.76399999997,74375.0,3060.5920800000004,11463.0,498819.35607999994,509291.4104,10472.054320000054
0.9742,211,3878,191,3022,20,412446.0648,75550.0,2262.0270400000004,11634.0,501892.09184,509291.4104,7399.318559999985
0.9791,158,3931,140,3073,18,420323.5608,76825.0,2178.1250400000004,11793.0,511119.68584,509291.4104,-1828.2754399999976
0.9841,106,3983,98,3115,8,423100.94639999996,77875.0,1343.5094400000003,11949.0,514268.45583999995,509291.4104,-4977.045439999958
0.9891,52,4037,49,3164,3,425814.2856,79100.0,746.75328,12111.0,517772.03888,509291.4104,-8480.628480000014
0.994,13,4076,12,3201,1,428559.78,80025.0,364.0,12228.0,521176.78,509291.4104,-11885.369600000035
0.999,0,4089,0,3213,0,428966.4104,80325.0,0.0,12267.0,521558.4104,509291.4104,-12267.0
