block_threshold,blocked,reviewed,caught_fraud,missed_fraud,blocked_good,fraud_loss_inr,chargeback_fee_inr,false_block_loss_inr,review_cost_inr,total_cost_inr,do_nothing_cost_inr,net_saving_inr
0.1492,5473,0,1606,43,3867,79057.22880000001,64500.0,5084559.611040001,0.0,5228116.8398400005,4139207.0232,-1088909.8166400003
0.1541,5430,0,1606,43,3824,79057.22880000001,64500.0,5041594.033840001,0.0,5185151.26264,4139207.0232,-1045944.2394400002
0.1591,5361,0,1606,43,3755,79057.22880000001,64500.0,4927694.17504,0.0,5071251.40384,4139207.0232,-932044.3806399996
0.1641,5300,0,1606,43,3694,79057.22880000001,64500.0,4870122.79936,0.0,5013680.028159999,4139207.0232,-874473.0049599991
0.169,5249,0,1605,44,3644,80044.58880000001,66000.0,4794369.216000001,0.0,4940413.804800001,4139207.0232,-801206.7816000008
0.174,5196,0,1605,44,3591,80044.58880000001,66000.0,4727193.21256,0.0,4873237.80136,4139207.0232,-734030.7781599998
0.179,5148,0,1603,46,3545,82388.02880000001,69000.0,4676560.63784,0.0,4827948.66664,4139207.0232,-688741.6434400002
0.1839,5086,0,1603,46,3483,82388.02880000001,69000.0,4599577.3824,0.0,4750965.4112,4139207.0232,-611758.3879999998
0.1889,5026,0,1603,46,3423,82388.02880000001,69000.0,4540469.57,0.0,4691857.598800001,4139207.0232,-552650.5756000006
0.1939,4987,0,1603,46,3384,82388.02880000001,69000.0,4475781.841440001,0.0,4627169.870240001,4139207.0232,-487962.84704000084
0.1989,4937,0,1603,46,3334,82388.02880000001,69000.0,4406597.089440001,0.0,4557985.118240002,4139207.0232,-418778.09504000144
0.2038,4902,0,1603,46,3299,82388.02880000001,69000.0,4366961.413360001,0.0,4518349.442160001,4139207.0232,-379142.41896000085
0.2088,4874,0,1602,47,3272,83133.38880000002,70500.0,4330135.205760001,0.0,4483768.594560001,4139207.0232,-344561.5713600009
0.2138,4846,0,1602,47,3244,83133.38880000002,70500.0,4300922.189200001,0.0,4454555.578000001,4139207.0232,-315348.5548000005
0.2187,4812,0,1602,47,3210,83133.38880000002,70500.0,4258105.85928,0.0,4411739.24808,4139207.0232,-272532.2248800001
0.2237,4777,0,1601,48,3176,84030.1088,72000.0,4212536.946800001,0.0,4368567.055600001,4139207.0232,-229360.03240000037
0.2287,4743,0,1601,48,3142,84030.1088,72000.0,4158537.1245600004,0.0,4314567.23336,4139207.0232,-175360.21015999978
0.2336,4723,0,1601,48,3122,84030.1088,72000.0,4133521.6686400003,0.0,4289551.77744,4139207.0232,-150344.75424000015
0.2386,4687,0,1599,50,3088,89706.1088,75000.0,4094377.960400001,0.0,4259084.069200001,4139207.0232,-119877.04600000056
0.2436,4666,0,1597,52,3069,94299.70880000001,78000.0,4054650.68736,0.0,4226950.39616,4139207.0232,-87743.37295999983
0.2486,4644,0,1597,52,3047,94299.70880000001,78000.0,4039343.7084000004,0.0,4211643.4172,4139207.0232,-72436.39399999985
0.2535,4617,0,1596,53,3021,98172.58880000001,79500.0,3997195.857200001,0.0,4174868.446000001,4139207.0232,-35661.42280000076
0.2585,4594,0,1595,54,2999,98713.78880000001,81000.0,3978892.721440001,0.0,4158606.510240001,4139207.0232,-19399.487040000968
0.2635,4559,0,1595,54,2964,98713.78880000001,81000.0,3928009.58368,0.0,4107723.3724800004,4139207.0232,31483.6507199998
0.2684,4539,0,1593,56,2946,103051.30880000001,84000.0,3909063.1944000004,0.0,4096114.5032,4139207.0232,43092.52000000002
0.2734,4511,0,1591,58,2920,108195.78880000001,87000.0,3869698.93856,0.0,4064894.7273600004,4139207.0232,74312.2958399998
0.2784,4484,0,1591,58,2893,108195.78880000001,87000.0,3834806.364480001,0.0,4030002.153280001,4139207.0232,109204.86991999904
0.2833,4452,0,1590,59,2862,109213.94880000001,88500.0,3797445.935920001,0.0,3995159.884720001,4139207.0232,144047.13847999927
0.2883,4432,0,1589,60,2843,110526.9088,90000.0,3771335.48792,0.0,3971862.39672,4139207.0232,167344.6264800001
0.2933,4406,0,1589,60,2817,110526.9088,90000.0,3726949.8957600007,0.0,3927476.8045600005,4139207.0232,211730.21863999963
0.2983,4385,0,1588,61,2797,111456.1888,91500.0,3682749.9290400003,0.0,3885706.1178400004,4139207.0232,253500.90535999974
0.3032,4361,0,1587,62,2774,112418.9088,93000.0,3657424.781920001,0.0,3862843.690720001,4139207.0232,276363.3324799994
0.3082,4345,0,1586,63,2759,115599.22880000001,94500.0,3633370.2787200008,0.0,3843469.507520001,4139207.0232,295737.51567999925
0.3132,4326,0,1586,63,2740,115599.22880000001,94500.0,3615275.838720001,0.0,3825375.067520001,4139207.0232,313831.9556799992
0.3181,4310,0,1586,63,2724,115599.22880000001,94500.0,3592015.4233600004,0.0,3802114.6521600005,4139207.0232,337092.37103999965
0.3231,4297,0,1585,64,2712,116274.1888,96000.0,3579160.39936,0.0,3791434.5881600003,4139207.0232,347772.4350399999
0.3281,4279,0,1585,64,2694,116274.1888,96000.0,3562818.2553600003,0.0,3775092.4441600004,4139207.0232,364114.57903999975
0.333,4263,0,1585,64,2678,116274.1888,96000.0,3540661.2332000006,0.0,3752935.4220000007,4139207.0232,386271.60119999945
0.338,4247,0,1584,65,2663,116932.42880000001,97500.0,3524897.558,0.0,3739329.9868,4139207.0232,399877.0364000001
0.343,4232,0,1584,65,2648,116932.42880000001,97500.0,3508931.7900000005,0.0,3723364.2188000004,4139207.0232,415842.8043999998
0.3479,4214,0,1584,65,2630,116932.42880000001,97500.0,3490571.52808,0.0,3705003.95688,4139207.0232,434203.0663200002
0.3529,4193,11,1584,65,2609,116932.42880000001,97500.0,3452336.3784000003,495.0,3667263.8072,4139207.0232,471943.216
0.3579,4165,39,1584,65,2581,116932.42880000001,97500.0,3425937.5186400004,1755.0,3642124.9474400003,4139207.0232,497082.0757599999
0.3629,4140,64,1584,65,2556,116932.42880000001,97500.0,3386577.47064,2880.0,3603889.89944,4139207.0232,535317.1237600003
0.3678,4127,77,1584,65,2543,116932.42880000001,97500.0,3359877.07328,3465.0,3577774.50208,4139207.0232,561432.5211200002
0.3728,4107,97,1583,66,2524,118399.38880000002,99000.0,3319872.1192000005,4365.0,3541636.5080000004,4139207.0232,597570.5151999998
0.3778,4090,114,1583,66,2507,118399.38880000002,99000.0,3292071.255200001,5130.0,3514600.644000001,4139207.0232,624606.3791999994
0.3827,4075,129,1583,66,2492,118399.38880000002,99000.0,3264038.9308800003,5805.0,3487243.31968,4139207.0232,651963.70352
0.3877,4056,148,1583,66,2473,118399.38880000002,99000.0,3241392.7582400003,6660.0,3465452.14704,4139207.0232,673754.87616
0.3927,4037,167,1583,66,2454,118399.38880000002,99000.0,3215164.81832,7515.0,3440079.20712,4139207.0232,699127.8160800003
0.3976,4005,199,1582,67,2423,119318.9888,100500.0,3187994.708080001,8955.0,3416768.696880001,4139207.0232,722438.3263199991
0.4026,3982,222,1581,68,2401,120120.66880000001,102000.0,3150859.3334400007,9990.0,3382970.0022400008,4139207.0232,756237.0209599994
0.4076,3961,243,1580,69,2381,121113.30880000001,103500.0,3126307.79552,10935.0,3361856.10432,4139207.0232,777350.9188800002
0.4126,3939,265,1580,69,2359,121113.30880000001,103500.0,3094652.4991200003,11925.0,3331190.8079200005,4139207.0232,808016.2152799997
0.4175,3917,287,1580,69,2337,121113.30880000001,103500.0,3074454.4157600002,12915.0,3311982.72456,4139207.0232,827224.2986400002
0.4225,3900,304,1579,70,2321,124536.50880000001,105000.0,3058093.445680001,13680.0,3301309.954480001,4139207.0232,837897.0687199994
0.4275,3891,313,1579,70,2312,124536.50880000001,105000.0,3053600.22968,14085.0,3297221.73848,4139207.0232,841985.2847200003
0.4324,3879,325,1577,72,2302,130335.70880000001,108000.0,3039502.50968,14625.0,3292463.2184800003,4139207.0232,846743.8047199999
0.4374,3872,332,1576,73,2296,131077.54880000002,109500.0,3033446.37232,14940.0,3288963.92112,4139207.0232,850243.1020800001
0.4424,3855,349,1575,74,2280,132570.0288,111000.0,3013807.11632,15705.0,3273082.14512,4139207.0232,866124.8780800002
0.4473,3841,363,1575,74,2266,132570.0288,111000.0,2984760.64432,16335.0,3244665.67312,4139207.0232,894541.3500800002
0.4523,3833,371,1575,74,2258,132570.0288,111000.0,2968497.8523200005,16695.0,3228762.8811200005,4139207.0232,910444.1420799997
0.4573,3825,379,1572,77,2253,136059.2288,115500.0,2955328.3323200005,17055.0,3223942.5611200007,4139207.0232,915264.4620799995
0.4623,3814,390,1572,77,2242,136059.2288,115500.0,2944745.6001600004,17550.0,3213854.8289600005,4139207.0232,925352.1942399996
0.4672,3803,401,1572,77,2231,136059.2288,115500.0,2931732.4691200005,18045.0,3201336.6979200006,4139207.0232,937870.3252799995
0.4722,3795,409,1570,79,2225,136993.7888,118500.0,2928163.9004800003,18405.0,3202062.6892800005,4139207.0232,937144.3339199997
0.4772,3780,424,1569,80,2211,137912.5088,120000.0,2914087.2924800003,19080.0,3191079.8012800002,4139207.0232,948127.2219199999
0.4821,3765,439,1568,81,2197,138262.7488,121500.0,2884566.8924800004,19755.0,3164084.6412800006,4139207.0232,975122.3819199996
0.4871,3742,462,1568,81,2174,138262.7488,121500.0,2848249.1346400003,20790.0,3128801.8834400005,4139207.0232,1010405.1397599997
0.4921,3722,482,1568,81,2154,138262.7488,121500.0,2828437.655680001,21690.0,3109890.404480001,4139207.0232,1029316.6187199992
0.497,3710,494,1568,81,2142,138262.7488,121500.0,2813058.3353600004,22230.0,3095051.0841600006,4139207.0232,1044155.9390399996
0.502,3698,506,1564,85,2134,139011.7432,127500.0,2797182.8393600006,22770.0,3086464.5825600005,4139207.0232,1052742.4406399997
0.507,3689,515,1564,85,2125,139011.7432,127500.0,2789436.1913600005,23175.0,3079122.9345600004,4139207.0232,1060084.0886399997
0.512,3676,528,1564,85,2112,139011.7432,127500.0,2754918.2824800005,23760.0,3045190.0256800004,4139207.0232,1094016.9975199997
0.5169,3658,546,1563,86,2095,139844.2232,129000.0,2728349.92248,24570.0,3021764.14568,4139207.0232,1117442.87752
0.5219,3638,566,1563,86,2075,139844.2232,129000.0,2712015.1968000005,25470.0,3006329.4200000004,4139207.0232,1132877.6031999998
0.5269,3621,583,1562,87,2059,140665.26320000002,130500.0,2702067.9576800005,26235.0,2999468.2208800004,4139207.0232,1139738.8023199998
0.5318,3603,601,1561,88,2042,141138.7032,132000.0,2683108.6536800005,27045.0,2983292.3568800003,4139207.0232,1155914.6663199998
0.5368,3587,617,1561,88,2026,141138.7032,132000.0,2669479.6273600003,27765.0,2970383.33056,4139207.0232,1168823.69264
0.5418,3573,631,1560,89,2013,144392.94319999998,133500.0,2652255.8826400004,28395.0,2958543.8258400005,4139207.0232,1180663.1973599996
0.5467,3562,642,1560,89,2002,144392.94319999998,133500.0,2638621.17064,28890.0,2945404.1138400002,4139207.0232,1193802.90936
0.5517,3554,650,1559,90,1995,151080.0632,135000.0,2632998.0404000003,29250.0,2948328.1036,4139207.0232,1190878.9196000001
0.5567,3543,661,1557,92,1986,153412.06319999998,138000.0,2622543.9604,29745.0,2943701.0236,4139207.0232,1195505.9996000002
0.5617,3529,675,1557,92,1972,153412.06319999998,138000.0,2614958.7027200004,30375.0,2936745.76592,4139207.0232,1202461.25728
0.5666,3509,695,1553,96,1956,156500.86320000002,144000.0,2595120.71728,31275.0,2926896.58048,4139207.0232,1212310.4427200002
0.5716,3491,713,1553,96,1938,156500.86320000002,144000.0,2561876.5972800003,32085.0,2894462.4604800004,4139207.0232,1244744.5627199998
0.5766,3480,724,1553,96,1927,156500.86320000002,144000.0,2547804.4883200005,32580.0,2880885.3515200005,4139207.0232,1258321.6716799997
0.5815,3463,741,1552,97,1911,157763.6632,145500.0,2530621.56984,33345.0,2867230.23304,4139207.0232,1271976.7901600003
0.5865,3454,750,1552,97,1902,157763.6632,145500.0,2519046.5809600004,33750.0,2856060.2441600002,4139207.0232,1283146.77904
0.5915,3439,765,1552,97,1887,157763.6632,145500.0,2499592.2369600004,34425.0,2837280.90016,4139207.0232,1301926.12304
0.5964,3426,778,1552,97,1874,157763.6632,145500.0,2481365.3009600006,35010.0,2819638.9641600004,4139207.0232,1319568.0590399997
0.6014,3414,790,1550,99,1864,162843.9032,148500.0,2464898.6689600004,35550.0,2811792.5721600004,4139207.0232,1327414.4510399997
0.6064,3401,803,1550,99,1851,162843.9032,148500.0,2449749.2656000005,36135.0,2797228.1688000006,4139207.0232,1341978.8543999996
0.6114,3380,824,1549,100,1831,163388.6232,150000.0,2411794.9856000002,37080.0,2762263.6088000005,4139207.0232,1376943.4143999997
0.6163,3357,847,1548,101,1809,166536.3832,151500.0,2385279.71136,38115.0,2741431.09456,4139207.0232,1397775.92864
0.6213,3340,864,1546,103,1794,169260.5728,154500.0,2370060.83496,38880.0,2732701.40776,4139207.0232,1406505.6154400003
0.6263,3322,882,1545,104,1777,170768.8928,156000.0,2342354.4944800003,39690.0,2708813.3872800004,4139207.0232,1430393.6359199998
0.6312,3306,898,1544,105,1762,174078.5728,157500.0,2324818.4304800006,40410.0,2696807.0032800008,4139207.0232,1442400.0199199994
0.6362,3287,917,1544,105,1743,174078.5728,157500.0,2301056.43768,41265.0,2673900.0104799997,4139207.0232,1465307.0127200005
0.6412,3262,942,1544,105,1718,174078.5728,157500.0,2262207.02344,42390.0,2636175.59624,4139207.0232,1503031.4269600003
0.6461,3254,950,1544,105,1710,174078.5728,157500.0,2257386.404,42750.0,2631714.9768000003,4139207.0232,1507492.0463999999
0.6511,3238,966,1544,105,1694,174078.5728,157500.0,2238078.9340000004,43470.0,2613127.5068000006,4139207.0232,1526079.5163999996
0.6561,3223,981,1542,107,1681,181928.1728,160500.0,2226534.43376,44145.0,2613107.6065599998,4139207.0232,1526099.4166400004
0.6611,3210,994,1541,108,1669,182756.2528,162000.0,2203472.84976,44730.0,2592959.10256,4139207.0232,1546247.9206400001
0.666,3201,1003,1541,108,1660,182756.2528,162000.0,2185188.4017600003,45135.0,2575079.65456,4139207.0232,1564127.36864
0.671,3187,1017,1539,110,1648,188391.7728,165000.0,2159951.1388000003,45765.0,2559107.9116,4139207.0232,1580099.1116
0.676,3172,1032,1538,111,1634,189886.8928,166500.0,2145823.6508800006,46440.0,2548650.5436800006,4139207.0232,1590556.4795199996
0.6809,3162,1042,1538,111,1624,189886.8928,166500.0,2136893.2748800004,46890.0,2540170.1676800004,4139207.0232,1599036.8555199997
0.6859,3153,1051,1538,111,1615,189886.8928,166500.0,2128876.5388800004,47295.0,2532558.4316800004,4139207.0232,1606648.5915199998
0.6909,3144,1060,1537,112,1607,191811.4528,168000.0,2123972.5124800005,47700.0,2531483.9652800006,4139207.0232,1607723.0579199996
0.6958,3137,1067,1536,113,1601,195206.4928,169500.0,2108209.8564800005,48015.0,2520931.3492800007,4139207.0232,1618275.6739199995
0.7008,3119,1085,1534,115,1585,196934.81279999999,172500.0,2091419.8978400002,48825.0,2509679.71064,4139207.0232,1629527.31256
0.7058,3110,1094,1533,116,1577,197982.8928,174000.0,2082007.2946400004,49230.0,2503220.1874400005,4139207.0232,1635986.8357599997
0.7107,3100,1104,1533,116,1567,197982.8928,174000.0,2070568.95864,49680.0,2492231.8514400003,4139207.0232,1646975.1717599998
0.7157,3083,1121,1532,117,1551,198525.8528,175500.0,2043437.5707200004,50445.0,2467908.4235200007,4139207.0232,1671298.5996799995
0.7207,3066,1138,1532,117,1534,198525.8528,175500.0,2029007.0746400002,51210.0,2454242.92744,4139207.0232,1684964.09576
0.7257,3055,1149,1532,117,1523,198525.8528,175500.0,2011527.7946400002,51705.0,2437258.6474400004,4139207.0232,1701948.3757599997
0.7306,3037,1167,1532,117,1505,198525.8528,175500.0,1987067.3804800005,52515.0,2413608.2332800003,4139207.0232,1725598.78992
0.7356,3025,1179,1532,117,1493,198525.8528,175500.0,1978512.71072,53055.0,2405593.5635200003,4139207.0232,1733613.4596799999
0.7406,3007,1197,1530,119,1477,200651.9328,178500.0,1952194.3386400002,53865.0,2385211.2714400003,4139207.0232,1753995.75176
0.7455,2994,1210,1529,120,1465,200974.8928,180000.0,1934145.03464,54450.0,2369569.9274399998,4139207.0232,1769637.0957600004
0.7505,2970,1234,1529,120,1441,200974.8928,180000.0,1907456.0887200006,55530.0,2343960.981520001,4139207.0232,1795246.0416799993
0.7555,2954,1250,1528,121,1426,201322.4928,181500.0,1895497.7277600004,56250.0,2334570.2205600003,4139207.0232,1804636.80264
0.7604,2946,1258,1527,122,1419,202587.0528,183000.0,1891245.4797600002,56610.0,2333442.53256,4139207.0232,1805764.49064
0.7654,2933,1271,1526,123,1407,204014.4128,184500.0,1877961.7802400002,57195.0,2323671.1930400003,4139207.0232,1815535.83016
0.7704,2923,1281,1523,126,1400,210272.9728,189000.0,1871327.5089600002,57645.0,2328245.4817600003,4139207.0232,1810961.5414399998
0.7754,2913,1291,1523,126,1390,210272.9728,189000.0,1852758.41296,58095.0,2310126.38576,4139207.0232,1829080.6374400002
0.7803,2903,1301,1522,127,1381,211690.6528,190500.0,1842801.5569600002,58545.0,2303537.20976,4139207.0232,1835669.8134400002
0.7853,2894,1310,1520,129,1374,216535.0528,193500.0,1837300.0100000002,58950.0,2306285.0628000004,4139207.0232,1832921.9603999997
0.7903,2882,1322,1518,131,1364,221617.9328,196500.0,1819290.7460000003,59490.0,2296898.6788000003,4139207.0232,1842308.3443999998
0.7952,2850,1354,1516,133,1334,224526.3504,199500.0,1762992.9189600004,60930.0,2247949.2693600003,4139207.0232,1891257.75384
0.8002,2818,1386,1515,134,1303,225586.7504,201000.0,1706798.6062400003,62370.0,2195755.3566400004,4139207.0232,1943451.6665599998
0.8052,2750,1454,1513,136,1237,228430.0304,204000.0,1598413.2819200002,65430.0,2096273.3123200003,4139207.0232,2042933.71088
0.8101,2693,1511,1509,140,1184,234844.35039999997,210000.0,1526619.3779200003,67995.0,2039458.7283200002,4139207.0232,2099748.29488
0.8151,2609,1595,1507,142,1102,243836.19039999996,213000.0,1403684.3839200002,71775.0,1932295.5743200001,4139207.0232,2206911.44888
0.8201,2526,1678,1506,143,1020,244275.31039999996,214500.0,1312942.7948000003,75510.0,1847228.1052,4139207.0232,2291978.918
0.8251,2455,1749,1506,143,949,244275.31039999996,214500.0,1225531.0485600003,78705.0,1763011.3589600003,4139207.0232,2376195.66424
0.83,2403,1801,1505,144,898,246680.35039999997,216000.0,1166484.67208,81045.0,1710210.0224799998,4139207.0232,2428997.0007200004
0.835,2353,1851,1503,146,850,249587.87039999996,219000.0,1114298.0284800003,83295.0,1666180.8988800002,4139207.0232,2473026.12432
0.84,2316,1888,1502,147,814,250203.87039999996,220500.0,1075402.6264800003,84960.0,1631066.4968800002,4139207.0232,2508140.52632
0.8449,2281,1923,1498,151,783,254403.23039999997,226500.0,1018353.6344800002,86535.0,1585791.8648800002,4139207.0232,2553415.15832
0.8499,2255,1949,1498,151,757,254403.23039999997,226500.0,981666.0744800002,87705.0,1550274.3048800002,4139207.0232,2588932.71832
0.8549,2239,1965,1496,153,743,256910.35040000002,229500.0,967881.2416000002,88425.0,1542716.5920000002,4139207.0232,2596490.4312
0.8598,2222,1982,1492,157,730,263999.8504,235500.0,950929.7616000002,89190.0,1539619.6120000002,4139207.0232,2599587.4112
0.8648,2202,2002,1488,161,714,273230.1704,241500.0,935056.7043999999,90090.0,1539876.8747999999,4139207.0232,2599330.1484000003
0.8698,2187,2017,1485,164,702,284081.45040000003,246000.0,922868.97976,90765.0,1543715.43016,4139207.0232,2595491.59304
0.8748,2175,2029,1482,167,693,288406.65040000004,250500.0,912160.23808,91305.0,1542371.8884800002,4139207.0232,2596835.13472
0.8797,2154,2050,1475,174,679,302968.01039999997,261000.0,897015.62496,92250.0,1553233.6353600002,4139207.0232,2585973.38784
0.8847,2138,2066,1472,177,666,309601.4504,265500.0,880014.8011200001,92970.0,1548086.25152,4139207.0232,2591120.7716800002
0.8897,2119,2085,1468,181,651,323679.69039999996,271500.0,859406.0384000002,93825.0,1548410.7288000002,4139207.0232,2590796.2944
0.8946,2099,2105,1464,185,635,330671.29039999994,277500.0,836961.3761600001,94725.0,1539857.66656,4139207.0232,2599349.35664
0.8996,2078,2126,1463,186,615,330678.4184,279000.0,817027.5786400001,95670.0,1522375.9970400003,4139207.0232,2616831.02616
0.9046,2057,2147,1455,194,602,344578.89839999995,291000.0,804752.7560800001,96615.0,1536946.65448,4139207.0232,2602260.36872
0.9095,2037,2167,1452,197,585,352872.3176,295500.0,777094.5,97515.0,1522981.8176,4139207.0232,2616225.2056
0.9145,2028,2176,1452,197,576,352872.3176,295500.0,770877.3800000001,97920.0,1517169.6976,4139207.0232,2622037.3256
0.9195,2013,2191,1449,200,564,361843.03760000004,300000.0,755090.2704800001,98595.0,1515528.30808,4139207.0232,2623678.71512
0.9245,1987,2217,1442,207,545,380938.15760000004,310500.0,735189.7571200001,99765.0,1526392.9147200002,4139207.0232,2612814.10848
0.9294,1966,2238,1437,212,529,383843.20479999995,318000.0,721929.2589600001,100710.0,1524482.4637600002,4139207.0232,2614724.55944
0.9344,1935,2269,1430,219,505,415282.94719999994,328500.0,702227.3294400001,102105.0,1548115.27664,4139207.0232,2591091.74656
0.9394,1912,2292,1423,226,489,424065.34719999996,339000.0,671453.4299200001,103140.0,1537658.7771200002,4139207.0232,2601548.24608
0.9443,1896,2308,1417,232,479,431159.02719999995,348000.0,650603.5099200001,103860.0,1533622.53712,4139207.0232,2605584.48608
0.9493,1866,2338,1407,242,459,457298.5472,363000.0,619382.5019200001,105210.0,1544891.04912,4139207.0232,2594315.97408
0.9543,1831,2373,1396,253,435,486009.6032,379500.0,589551.5735200001,106785.0,1561846.17672,4139207.0232,2577360.84648
0.9592,1799,2405,1387,262,412,509341.92320000014,393000.0,551318.41856,108225.0,1561885.3417600002,4139207.0232,2577321.68144
0.9642,1757,2447,1374,275,383,531095.5232,412500.0,514934.6675200001,110115.0,1568645.19072,4139207.0232,2570561.8324800003
0.9692,1718,2486,1364,285,354,557800.8832,427500.0,483931.00392,111870.0,1581101.88712,4139207.0232,2558105.13608
0.9742,1659,2545,1346,303,313,606587.3528000001,454500.0,430816.7572800001,114525.0,1606429.11008,4139207.0232,2532777.91312
0.9791,1597,2607,1321,328,276,651781.7504,492000.0,378834.59432,117315.0,1639931.34472,4139207.0232,2499275.6784800002
0.9841,1529,2675,1287,362,242,703797.3976,543000.0,316316.68432000006,120375.0,1683489.08192,4139207.0232,2455717.94128
0.9891,1424,2780,1247,402,177,800656.4016,603000.0,221037.57312000007,125100.0,1749793.97472,4139207.0232,2389413.0484800003
0.994,1178,3026,1164,485,14,978539.2407999999,727500.0,22704.864000000005,136170.0,1864914.1047999999,4139207.0232,2274292.9184000003
0.999,967,3237,966,683,1,1338306.86,1024500.0,2225.496,145665.0,2510697.356,4139207.0232,1628509.6672
